id;room_id;name;if_score;if_anomaly;lof_score;lof_anomaly;extraction_date;lookahead_period;checkin_date;checkout_date;room_id_raw;name_raw;price;sqm;property_type;region;province;num_rooms;num_bathrooms;log_price;log_sqm;price_per_sqm;discount_pct;pool_flag;beach_flag;breakfast;price_relative_to_type;price_relative_to_province;extreme_price_high;extreme_price_low;suspected_placeholder_sqm;extreme_price_per_sqm;overcrowded_layout;excess_bathrooms;tiny_villa;huge_apartment;any_flag;log_price.1;log_sqm.1;num_rooms.1;num_bathrooms.1;price_per_sqm.1;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct.1;price_relative_to_type.1;price_relative_to_province.1;has_stars;pool_flag.1;beach_flag.1;breakfast.1;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Love hotel;property_type_Posada u hostería;property_type_Resort;property_type_Riad;property_type_Villa;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Ceuta;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia;is_if_anomaly;is_lof_anomaly;if_rank;lof_rank;consensus_anomaly;agreement_group;if_percentile;lof_percentile;combined_rank
7146278;714627803;Villa Piccola by Cassai;0.0037937692571782;-1;1.5004173822158566;-1;2026-09-13;3m;2026-12-19;2026-12-26;714627803;Villa Piccola by Cassai;670.92;70.0;Apartahotel;Islas Baleares;Mallorca;1.0;1.0;6.510139285817371;4.262679877041316;9.584571428571428;0.2305192869492638;1;1;0;0.783044082118556;0.3598748065643413;False;False;False;False;False;False;False;False;False;0.4149611744471424;1.880191617587668;1.5;1.0;-0.8954922832138148;0.8526315789473685;-0.3200952920106655;-0.7;0.0;-0.1609824406735819;0.9953146942416878;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3952.0;3077.0;True;Both;95.72712427136167;96.67340781035396;96.20026604085783
726193;72619305;The Way Hostel Molinaseca -Grupo Rosa Azul;0.0113516870766431;-1;1.9295811786942567;-1;2026-09-13;3m;2026-12-19;2026-12-26;72619305;The Way Hostel Molinaseca -Grupo Rosa Azul;246.4;39.0;Hotel;Castilla y León;León;0.0;0.0;5.511006459958388;3.688879454113936;6.317948717948718;0.0;0;1;0;0.3417949784990983;0.3020977649179162;False;True;False;False;False;False;False;False;True;-0.625410022699312;-0.7485553552860215;-1.0;0.0;0.0881058724916048;0.0;-1.537551744529864;0.5;0.0;-0.4825017708569254;-0.3513065272948483;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2895.0;650.0;True;Both;96.87023478646437;99.29812798079315;98.08418138362876
7321077;732107702;Can Grau;0.0677093414985838;-1;1.691465925947967;-1;2026-09-13;3m;2026-12-19;2026-12-26;732107702;Can Grau;10671.32;600.0;Casa o chalet;Islas Baleares;Mallorca;16.0;15.0;9.27540875271336;6.398594934535208;17.785533333333333;0.0;1;0;0;8.38940251572327;5.723989776405811;True;False;False;False;False;False;False;False;True;2.1300987050103863;2.360119545856693;2.5;5.0;-0.1955075939506736;0.9022556390977444;-0.3401833234772323;0.2142857142857142;0.7938196685871023;1.3178674198364464;3.352363161538705;-1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;354.0;1379.0;True;Both;99.61824218369797;98.50973860944985;99.06399039657391
7343345;734334501;CASA MUY CERCA DE LA PLAYA a;0.0642230591414304;-1;2.638131887377855;-1;2026-09-13;3m;2026-12-19;2026-12-26;734334501;CASA MUY CERCA DE LA PLAYA a;1128.94;15.0;Casa o chalet;Comunidad Valenciana;Castellón;4.0;2.0;7.0299198129515394;2.772588722239781;75.26266666666668;1.127659574468085;1;0;0;0.8875314465408806;1.4958196971102249;False;False;False;True;True;False;True;False;True;0.7610654607558458;1.0286865900531923;1.0;1.0;-0.254782349889143;-0.131578947368421;0.2870096589789081;-0.5;0.0;0.2202401933148686;1.1788364057341654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;416.0;133.0;True;Both;99.55119123579223;99.85724636897487;99.70421880238355
7431168;743116801;Villa Palmview Up To 28 Guests Close To Jávea Beach;0.1508481267488043;-1;2.7081799511590448;-1;2026-09-13;3m;2026-12-19;2026-12-26;743116801;Villa Palmview Up To 28 Guests Close To Jávea Beach;12916.5501;10.0;Villa;Comunidad Valenciana;Alicante;11.0;11.0;9.466342138613271;2.3978952727983707;1291.65501;0.0387100190166102;1;0;0;5.105355770750989;13.9018424914924;True;False;False;True;True;False;True;False;True;-0.0560685315972308;-0.0995494051565793;0.0;0.0;0.0113789482474671;-0.3947368421052631;0.5677114133648731;-0.5;2.5662412657541864;-0.3858437395776524;0.2063283213965839;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;6.0;114.0;True;Both;99.99459266549148;99.87779424010728;99.93619345279939
7439374;743937401;Precioso apartamento con piscina y vistas al mar;0.0922813319584284;-1;1.6418011305646971;-1;2026-09-13;3m;2026-12-19;2026-12-26;743937401;Precioso apartamento con piscina y vistas al mar;85565.02;60.0;Apartamento;Cataluña;Gerona;2.0;1.0;11.357043520702494;4.110873864173311;1426.0836666666669;0.0;1;1;0;93.93356094454997;79.71364023830708;True;False;False;True;False;False;False;False;True;0.2497730127271376;0.0;-0.5;0.0;0.2415441292456302;1.5789473684210529;-0.5601081355073076;0.5;1.1493745029862028;0.4122818406861226;0.3053823380958371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;129.0;1651.0;True;Both;99.8615722365817;98.21557961218596;99.03857592438382
7443703;744370301;Alojamiento Completo 'Mira Béjar';0.0066767281047556;-1;1.4373188303157136;-1;2026-09-13;3m;2026-12-19;2026-12-26;744370301;Alojamiento Completo 'Mira Béjar';499.8;10.0;Apartamento;Castilla y León;Salamanca;4.0;2.0;6.216206819785889;2.3978952727983707;49.98;0.0;0;0;0;0.5486820871436257;0.672;False;False;False;False;True;False;False;False;True;0.2453174372008729;-0.7485553552860215;-0.5;0.0;1.4203096190380904;0.0;0.1729745712596098;0.5;2.142251826840293;0.4060675661380555;0.3940954570531509;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3469.0;4205.0;True;Both;96.24947278488541;95.45351314523019;95.8514929650578
7505850;750585002;Picturesque Villa in Chulilla with Private Pool;0.0842279460888009;-1;1.440022742971229;-1;2026-09-13;3m;2026-12-19;2026-12-26;750585002;Picturesque Villa in Chulilla with Private Pool;9151.0;30.0;Villa;Comunidad Valenciana;Valencia;5.0;2.0;9.12172771361958;3.4339872044851463;305.03333333333336;0.0;1;0;0;3.6169960474308303;9.986412869257055;True;False;False;True;False;False;False;False;True;-0.7111450951305053;-1.129691339752555;-0.5;0.0;0.4452456329427984;-0.5263157894736842;0.743150009856101;0.5;0.0;-0.5424063743584324;-0.654839088956165;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;178.0;4142.0;True;Both;99.80858035839813;95.52164556003764;97.66511295921788
7544455;754445503;Castillo de Orgaz gratis la entrada y cerca del Puy du Fou hoy!;0.0167924546658521;-1;1.6943029137780392;-1;2026-09-13;3m;2026-12-19;2026-12-26;754445503;Castillo de Orgaz gratis la entrada y cerca del Puy du Fou hoy!;635.0373;200.0;Habitación en casa particular;Castilla-La Mancha;Toledo;4.0;1.0;6.455257209419149;5.303304908059076;3.1751865;0.0609255121349139;1;0;0;1.2107478350097391;0.6233800922744674;False;False;False;False;False;False;False;False;False;-0.4996553386814078;-0.4510274881185768;-0.5;0.0;-0.0838584828982432;0.5263157894736842;-0.169130691898285;0.5;1.07427027155246;-0.3873137028917871;-0.336096882396333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;True;2353.0;1356.0;True;Both;97.45638984718873;98.53461234818909;97.9955010976889
7567968;756796802;Casa REWA;0.0033627402579685;-1;1.5242048205058047;-1;2026-09-13;3m;2026-12-19;2026-12-26;756796802;Casa REWA;2546.3;130.0;Apartamento;Islas Baleares;Mallorca;0.0;5.0;7.842789253673428;4.875197323201151;19.58692307692308;0.0;0;0;0;2.795336531600268;1.3658099623722386;False;False;False;False;False;True;False;False;True;-1.1728735787596412;0.48045451799486;-0.5;0.0;-0.9643481430447788;3.1578947368421053;-0.8533412182140746;0.5;1.12551626563816;-0.8060781112554029;-0.7028701081462537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;4008.0;2768.0;True;Both;95.66656212486618;97.00758108298095;96.33707160392356
7569709;756970902;A Filla do Mar;0.0071788803747059;-1;1.4727064331002768;-1;2026-09-13;3m;2026-12-19;2026-12-26;756970902;A Filla do Mar;522.52;35.0;Hostal o pensión;Galicia;Pontevedra;0.0;0.0;6.260575233974327;3.58351893845611;14.929142857142857;0.0784276199954069;1;0;0;0.993875299577738;0.5871011235955056;False;False;False;False;False;False;False;False;False;-0.778523255527708;-0.4510274881185768;-0.5;0.0;-0.3231708146563927;0.5263157894736842;-0.169130691898285;0.5;1.0445286113849528;-0.5868379878559957;-0.4291509126722554;0.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;True;True;3411.0;3533.0;True;Both;96.31219786518433;96.18025890317627;96.2462283841803
7602038;760203801;Tres Navíos en el Mar Casa Rural de 10 habitaciones con baño individual precios web;0.1314886320067216;-1;2.2011911879891524;-1;2026-09-13;3m;2026-12-19;2026-12-26;760203801;Tres Navíos en el Mar Casa Rural de 10 habitaciones con baño individual precios web;6545.0;12.0;Casa o chalet;Castilla y León;Soria;10.0;12.0;8.786609455061125;2.5649493574615367;545.4166666666666;0.0;0;0;0;5.145440251572327;7.1923076923076925;True;False;False;True;True;False;True;False;True;0.7602977766749617;-0.0995494051565793;0.0;0.0;1.166248309653776;-0.3947368421052631;0.5677114133648731;-0.5;0.0;1.282460085862043;-0.1044725472127573;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;True;17.0;313.0;True;Both;99.9826965295727;99.66258232666789;99.8226394281203
7633861;763386101;Casa rural en entorno privilegiado;0.0641958694061045;-1;1.9960474499177372;-1;2026-09-13;3m;2026-12-19;2026-12-26;763386101;Casa rural en entorno privilegiado;458.6947;16.0;Casa o chalet;Galicia;Pontevedra;8.0;7.0;6.130562573487508;2.833213344056216;28.66841875;0.0714197165446777;0;0;0;0.3606090408805031;0.5153873033707865;False;False;False;False;True;False;True;False;True;0.4817561632168735;-0.0995494051565793;-0.5;0.0;0.690199400635573;1.3157894736842106;-0.4849201655824955;0.5;2.795232631128115;0.7664887076775242;0.5549809312813546;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;418.0;550.0;True;Both;99.54902830198881;99.4062746709637;99.47765148647625
7725974;772597401;Casa turística ''Los chaleco'' en Lumbreras con terraza privada.;0.0632347231849856;-1;1.9197334509656472;-1;2026-09-13;3m;2026-12-19;2026-12-26;772597401;Casa turística ''Los chaleco'' en Lumbreras con terraza privada.;687.48;11.0;Casa o chalet;La Rioja;La Rioja;5.0;2.0;6.53448626909029;2.4849066497880004;62.49818181818182;0.839471693721999;0;0;0;0.5404716981132076;0.8305451875331964;False;False;False;True;True;False;True;False;True;0.3614422744996934;1.0286865900531923;0.0;2.0;-0.5382366137238944;1.8421052631578947;-0.625271042775478;1.5;0.0;0.5750558028071212;0.0969557999374509;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;435.0;663.0;True;Both;99.53064336465982;99.28406891107097;99.4073561378654
7758645;775864502;Casa Rural El Amparuco;0.0089118177333971;-1;1.579961685510679;-1;2026-09-13;3m;2026-12-19;2026-12-26;775864502;Casa Rural El Amparuco;1449.44;239.0;Habitación en casa particular;Cantabria;Cantabria;4.0;3.0;7.279622237659366;5.480638923341991;6.064602510460252;0.1618625124185891;0;0;0;2.76346970796285;1.412035187873238;False;False;False;False;False;False;False;False;False;-0.1560455456239954;0.0;0.0;1.0;-0.176826796986107;-0.2631578947368421;0.4173354735152488;0.5;0.7056607290785831;-0.0760558183476215;-0.0215119214505266;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3191.0;2144.0;True;Both;96.55012058355953;97.68241642964517;97.11626850660235
7758990;775899008;El Pino;0.0055131222448864;-1;1.5663115329118462;-1;2026-09-13;3m;2026-12-19;2026-12-26;775899008;El Pino;1050.0001;35.0;Hostal o pensión;Cantabria;Cantabria;0.0;0.0;6.957497466024425;3.58351893845611;30.000002857142857;0.0;0;0;0;1.9971851105108989;1.0229033892195734;False;False;False;False;False;False;False;False;False;-0.3987372354387426;0.0;0.0;0.0;-0.3722088977704709;-0.2631578947368421;0.4173354735152488;-0.5;1.142064729707739;-0.3041128646952495;-0.3152660602314791;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3657.0;2288.0;True;Both;96.04615700736478;97.52668519579957;96.78642110158218
7860436;786043601;Villa El Rosal del Pozo;0.0216648472923235;-1;1.432206095983319;-1;2026-09-13;3m;2026-12-19;2026-12-26;786043601;Villa El Rosal del Pozo;3204.99;455.0;Villa;Castilla-La Mancha;Toledo;4.0;0.0;8.072776214013043;6.1224928095143865;7.0439340659340655;0.0;0;0;0;1.266794466403162;3.146156866594679;False;False;False;False;False;False;False;False;False;-0.0781535275275555;1.275725693891247;0.5;1.0;-0.8617339159424207;1.0526315789473684;-0.3972008673368815;-0.1666666666666667;0.0;-0.4032383343946776;0.0586275234653797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;True;1967.0;4312.0;True;Both;97.87383607124704;95.33779618674771;96.60581612899738
7974113;797411301;Bonito apartamento a 250m del mar;0.0776888285384178;-1;1.502418036000022;-1;2026-09-13;3m;2026-12-19;2026-12-26;797411301;Bonito apartamento a 250m del mar;76460.72;60.0;Apartamento;Cataluña;Gerona;2.0;1.0;11.244545502419829;4.110873864173311;1274.3453333333334;0.0065393054106736;1;0;0;83.93883040036887;71.23193948230166;True;False;False;True;False;False;False;False;True;-0.7537288510961939;-0.7485553552860215;-0.5;0.0;-0.044201686420139;0.0;0.1729745712596098;0.5;2.142152612137469;-0.5707498636928738;-0.5949470481443194;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;234.0;3049.0;True;Both;99.74801821190262;96.70368888360171;98.22585354775217
7989970;798997002;Son Melt Esporles by PriorityVillas;0.0013112805026995;-1;1.554324198200574;-1;2026-09-13;3m;2026-12-19;2026-12-26;798997002;Son Melt Esporles by PriorityVillas;1127.9;250.0;Hostal o pensión;Islas Baleares;Mallorca;0.0;0.0;7.028998986267501;5.525452939131784;4.5116000000000005;0.0;0;0;0;2.145357020580516;0.6049943276753124;False;False;False;False;False;False;False;False;False;2.3203489470789505;1.4186020033751607;2.0;4.0;1.3059502958284988;-0.350877192982456;0.5150798344175045;0.1666666666666667;0.0;1.7434061587410548;4.353112234155939;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;4350.0;2414.0;True;Both;95.2967004444829;97.3904203661847;96.34356040533379
8134046;813404601;Habitación rústica independiente con todas las comodidades, sofacama y ventilador;0.0050290973513509;-1;2.116890187858141;-1;2026-09-13;3m;2026-12-19;2026-12-26;813404601;Habitación rústica independiente con todas las comodidades, sofacama y ventilador;245.0;25.0;Albergue;Castilla y León;Valladolid;1.0;1.0;5.5053315359323625;3.258096538021482;9.8;0.0;0;0;0;0.5268533949787646;0.3177732525713693;False;True;False;False;False;False;False;False;True;-0.2302621355715038;-0.4510274881185768;-0.5;0.0;0.2004407836362603;0.5263157894736842;-0.169130691898285;0.5;2.079492398761486;-0.1502820068884569;-0.2098530926145947;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3746.0;399.0;True;Both;95.949906453113;99.56957617312122;97.7597413131171
8222543;822254301;Casa Rural Superior Príncipe de Cortegana;0.0772320711574923;-1;1.7875146248401306;-1;2026-09-13;3m;2026-12-19;2026-12-26;822254301;Casa Rural Superior Príncipe de Cortegana;6900.0;35.0;Villa;Andalucía;Huelva;5.0;9.0;8.839421607620602;3.58351893845611;197.1428571428572;0.0;1;0;0;2.727272727272727;8.526940187839841;True;False;False;True;False;False;False;False;True;-0.1913104096538055;-0.0389518243210799;0.0;0.0;-0.1741027681524963;-0.3157894736842105;0.4748321563989287;-0.5;0.0;-0.4879522701918788;-0.0779825396297142;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;238.0;997.0;True;Both;99.7436923442958;98.92285896590136;99.33327565509857
8272419;827241901;Sercotel Córdoba Delicias;0.0013539265541961;-1;1.4969898675892277;-1;2026-09-13;3m;2026-12-19;2026-12-26;827241901;Sercotel Córdoba Delicias;427.69;200.0;Hotel;Andalucía;Córdoba;0.0;0.0;6.060734046996435;5.303304908059076;2.13845;0.3888797961140078;1;0;0;0.5932722985157443;0.5216845058396609;False;False;False;False;False;False;False;False;False;-0.23875656871004;-0.5916904165288928;-0.5;0.0;0.360913522708833;0.2631578947368421;-0.0170839082725539;0.5;1.2005066366979014;-0.1585153410189958;-0.21739375751018;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;4342.0;3132.0;True;Both;95.30535217969654;96.61392713076016;95.95963965522836
8273628;827362801;Casa Quinteliña;0.0724562158275349;-1;1.8085957870244265;-1;2026-09-13;3m;2026-12-19;2026-12-26;827362801;Casa Quinteliña;3213.0;18.0;Chalet de montaña;Galicia;Lugo;1.0;5.0;8.075271546297458;2.9444389791664403;178.5;0.0784313725490196;0;0;0;2.1481293290188;4.25;False;False;False;True;False;True;False;False;True;0.2616305806605697;0.092771917278962;0.5;0.0;0.1492424484176986;-0.7894736842105263;1.199290360733294;-0.8333333333333334;0.0;0.4289220083254301;0.2572754392495611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;293.0;923.0;True;Both;99.684211664702;99.00288751662755;99.34354959066478
8279994;827999401;CASA TEO;0.0179432303729902;-1;1.5403479729078802;-1;2026-09-13;3m;2026-12-19;2026-12-26;827999401;CASA TEO;2677.5;550.0;Casa o chalet;Castilla y León;Segovia;5.0;3.0;7.893012215321015;6.311734809152915;4.868181818181818;0.9607843137254902;0;0;0;2.104952830188679;2.219716721865971;False;False;False;False;False;False;False;False;False;0.1506302159383218;-0.4510274881185768;-0.5;0.0;0.7151230996688467;0.5263157894736842;-0.169130691898285;0.5;0.8474784751711456;0.2788292734859512;0.094006355434535;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2261.0;2579.0;True;Both;97.55588480214563;97.21197832740329;97.38393156477446
8307707;830770701;Caseta dels Cirerers;0.0065254677367022;-1;1.5961236470105524;-1;2026-09-13;3m;2026-12-19;2026-12-26;830770701;Caseta dels Cirerers;2296.52;60.0;Casa rural;Cataluña;Tarragona;3.0;2.0;7.739585559306207;4.110873864173311;38.275333333333336;0.1743943009422953;1;0;0;2.282505416741209;2.32436590352422;False;False;False;False;False;False;False;False;False;-0.2220313748532108;-0.7485553552860215;-1.0;-1.0;0.5982289575397078;0.0;-1.537551744529864;-1.5;0.0;0.1989405193630901;-0.3267632635107448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3494.0;1992.0;True;Both;96.22243611234278;97.8467993987044;97.03461775552358
8311302;831130201;Nido de los Buitres;0.0564239542221696;-1;2.0765100899538464;-1;2026-09-13;3m;2026-12-19;2026-12-26;831130201;Nido de los Buitres;1603.6418;12.0;Casa o chalet;Andalucía;Cádiz;9.0;5.0;7.380655833086203;2.5649493574615367;133.63681666666668;0.071424939273733;1;0;0;1.2607246855345913;1.9798046913580247;False;False;False;True;True;False;True;False;True;0.446348665148472;-0.0995494051565793;-0.5;0.0;0.6365451247345517;1.3157894736842106;-0.4849201655824955;0.5;0.0;0.099397684668716;1.0525071997056592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;546.0;440.0;True;Both;99.41060053857052;99.5252360301513;99.4679182843609
