-15.57388932;27.76649358;0.00625;4;España
-15.59263932;27.77274358;0.0125;1;España
-15.56763932;27.76024358;0.00625;95;España
-15.56138932;27.76024358;0.00625;13;España
-15.56138932;27.76649358;0.00625;2;España
-15.55513932;27.76024358;0.00625;5;España
-15.55513932;27.76649358;0.00625;50;España
-15.54888932;27.76649358;0.00625;65;España
-15.55513932;27.77274358;0.0125;6;España
-15.54263932;27.76024358;0.0125;56;España
-15.54263932;27.77274358;0.0125;24;España
-15.53013932;27.77274358;0.0125;57;España
-15.51763932;27.76024358;0.025;6;España
-15.49263932;27.76024358;0.05;15;España
-18.04263932;27.81024358;0.1;22;España
-17.94263932;27.81024358;0.1;37;España
-15.76763932;27.81024358;0.00625;2;España
-15.76763932;27.81649358;0.003125;35;España
-15.76451432;27.81649358;0.003125;53;España
-15.76451432;27.81961858;0.003125;19;España
-15.76138932;27.81649358;0.00625;14;España
-15.75513932;27.81024358;0.0125;20;España
-15.76763932;27.82274358;0.0125;19;España
-15.76763932;27.83524358;0.025;20;España
-15.84263932;27.86024358;0.05;11;España
-15.74263932;27.81024358;0.1;20;España
-15.64263932;27.81024358;0.1;35;España
-15.54263932;27.81024358;0.1;80;España
-15.44263932;27.81024358;0.05;91;España
-15.39263932;27.81024358;0.05;24;España
-15.44263932;27.86024358;0.05;23;España
-15.39263932;27.86024358;0.05;9;España
-17.74263932;27.91024358;0.1;1;España
-16.66763932;27.99774358;0.0125;11;España
-16.65513932;28.00399358;0.00625;16;España
-16.64888932;28.00399358;0.00625;94;España
-16.64263932;27.91024358;0.1;59;España
-15.84263932;27.91024358;0.1;45;España
-15.74263932;27.91024358;0.1;4;España
-15.64263932;27.91024358;0.05;4;España
-15.59263932;27.91024358;0.05;25;España
-15.64263932;27.96024358;0.05;51;España
-15.59263932;27.96024358;0.05;20;España
-15.54263932;27.91024358;0.1;88;España
-15.44263932;27.91024358;0.05;22;España
-15.39263932;27.91024358;0.05;4;España
-15.44263932;27.96024358;0.05;23;España
-15.39263932;27.96024358;0.05;88;España
-17.44263932;28.01024358;0.1;32;España
-17.34263932;28.01024358;0.05;1;España
